"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Hong Kong SAR, China","HKG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26974.3403708451","28276.9638085517","29788.864405076","31097.314281584","32240.0640962326","32358.238098237","32271.5262119415","33636.0770968448","31394.2155658076","31875.2447610649","34016.7839136708","33956.3921330841","34366.3867347835","35486.7035409767","38274.4005311417","40923.0093636764","43520.53619672","45937.453545706","46635.1305285336","45390.4560118236","48107.7132413653","50085.9593288483","50378.3228610495","51732.4408075901","52789.4122154301","53591.8027609189","54420.0651139826","56087.6934334098","57322.4577705854",
"Honduras","HND","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3207.62033434761","3013.99652018588","3108.00536843263","3218.01914767489","3135.02099766665","3235.7258370438","3203.2341721807","3255.81443907376","3277.97958335838","3163.96501115525","3303.08241240925","3303.88157447524","3340.18358805427","3405.05822646035","3529.54181020842","3654.76309695388","3805.34107617472","3950.67096744404","4028.87709907878","3849.00996839996","3912.6035957246","3984.49726718677","4072.16783799912","4110.75813846325","4162.16694210136","4247.38174923163","4337.58358457438","4468.99905807769","4559.73650835258",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1514.28145669267","1481.09634043159","1427.40518165678","1398.85069963624","1361.21283468484","1387.25810415608","1422.0713079541","1442.97885523384","1453.47868334028","1460.44059036062","1461.63283451712","1484.53947066243","1492.13830679681","1515.7743759325","1555.9924675132","1606.47680653895","1660.12535318652","1723.17639794984","1779.1191946077","1807.39305247958","1863.59765465027","1897.90397040649","1952.35805735908","2010.50958433619","2064.81829901256","2107.63409433662","2149.00939029225","2201.94678148744","2232.038256505",
"Croatia","HRV","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12753.575342119","13689.1524007545","14670.253913259","14952.5792931494","14876.8318283466","15591.1161556053","16762.08463592","17632.2744689418","18611.0653387565","19334.210226977","20102.8665161422","21076.478932972","22194.9364909031","22649.6181203804","21020.2022716129","20757.621631603","20758.5544767526","20343.0591138802","20299.4796012497","20364.4995247875","21025.9305447293","21922.0009485365","22834.9416644505","23636.7890288807",
"Haiti","HTI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2113.66916645343","2111.21388342646","1960.63086730238","1819.14910608731","1571.90879653254","1695.77633825345","1734.02095570016","1749.11550854459","1755.80490592948","1772.09376332631","1756.94178939272","1709.30665939021","1676.70286444315","1655.20620634837","1570.95300897048","1573.53099347177","1583.18378653783","1610.17437916497","1598.30382198026","1622.11383235367","1509.62565890198","1569.19815791418","1590.75068771506","1634.23147696873","1656.53027343192","1653.62433889509","1655.2942677665","1653.00134205743","1656.29383827532",
"Hungary","HUN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15155.6583459324","14697.0124248185","14629.0144597774","15080.7830480698","15326.7381924804","15355.2609974722","15900.1518665573","16612.2664667884","17190.3066492359","17960.4720463647","18693.0747343414","19595.2540389586","20407.7718496555","21476.6692872933","22463.7429843124","23365.2157613087","23500.2869284832","23741.8849201475","22209.0617657374","22405.1779035861","22841.2103381104","22584.9144010117","23121.3430648403","24163.1425370978","25077.2306319899","25724.996828069","26860.5733212723","28242.944426515",
"IBRD only","IBD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4947.18527583009","4901.94533467327","4872.64334481403","4937.39104825244","4990.68087991182","5115.10665174542","5306.65603216493","5493.76868137024","5534.52635195548","5676.27205472428","5928.91349148233","6074.11001497694","6271.96471875949","6563.20850293511","6996.64472475197","7411.39340363185","7928.15441908391","8522.25959655324","8903.2455357675","9040.53814977885","9615.03498461861","10082.6965315818","10499.3784925218","10925.8032500885","11319.5455614644","11691.2916431082","12145.3677298406","12647.8864734782","13156.9051556682",
"IDA & IBRD total","IBT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4382.56011884185","4337.39353255051","4306.60823010514","4346.08297290977","4376.58576521709","4473.63006507211","4628.38306155237","4773.00705994856","4801.51543877998","4909.92654492611","5108.63842449013","5222.92179632351","5382.81471820479","5614.1484754422","5963.89001165538","6297.73279177171","6708.2825796634","7177.52137224532","7473.46125184536","7581.03462744821","8028.37354921348","8383.35956006753","8700.88790679123","9033.26708031156","9337.77636944258","9614.08806503556","9944.61907571153","10317.7366671958","10692.784580288",
"IDA total","IDA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2080.19117780764","2061.6347609414","2052.96369947308","2015.7343425105","1982.27124711064","2001.32541396759","2044.32265541819","2056.42670924577","2072.19811455716","2088.69307617064","2123.30959452958","2164.80758443085","2230.14560502909","2290.82956017436","2392.46146567278","2495.33218771678","2594.72492375748","2699.245954464","2773.67400039171","2848.57899445686","2948.4712221575","3008.95180476953","3081.84064531294","3193.59176971212","3299.50999136068","3364.46574098634","3406.01725169935","3483.70997591611","3563.53616002673",
"IDA blend","IDB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3121.20909036004","3104.33713048973","3130.75246466643","3045.83054150235","3004.55307905544","3003.04574848322","3058.62607626581","3040.78877038394","3043.684538415","3039.14924395503","3081.69519512622","3119.87283894052","3259.16240267935","3344.47457085568","3521.11374163699","3670.65524253731","3804.27636457057","3930.18967348442","3991.13682831894","4098.62019488003","4218.78999894214","4313.03729026338","4401.57044792044","4544.76299328502","4689.3377586453","4769.75293633488","4770.05579658417","4817.45246125525","4896.55672846887",
"Indonesia","IDN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4625.97435842088","4860.56019478233","5089.5817448618","5331.85751036249","5643.21205107842","6013.53124798266","6387.44848487412","6591.19971197645","5645.32609809811","5611.14713274518","5806.53901022441","5936.32567475502","6119.79574729121","6326.4328618233","6556.13945609589","6837.37130166316","7118.21737227785","7470.31753372475","7815.44868890557","8069.24189667882","8457.55655491923","8859.13999816104","9267.21716900559","9651.92448954492","10003.1718365667","10358.8285659237","10748.2888017722","11161.0212022163","11605.855334958",
"IDA only","IDX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1524.89357534074","1505.09249893011","1475.96173452455","1466.81149570016","1437.95067779171","1470.00241436604","1506.94889396185","1536.68602983697","1560.05608506232","1589.25052251372","1620.41560436738","1665.53242608017","1690.66541492924","1739.62614568062","1801.78302257888","1880.94696022797","1963.25392730401","2057.64026313941","2140.65516644496","2197.92549004042","2286.59223474343","2327.96173463284","2392.11264056819","2486.82760915411","2571.61151791583","2627.99177434546","2692.70505044805","2788.5202277556","2870.08233882086",
"Isle of Man","IMN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1905.72128849753","1886.97709831636","1950.95353276961","2003.76053310587","2096.05952291902","2211.96912996965","2334.30024866758","2383.85776429689","2485.14416619206","2656.57228112456","2710.26396316992","2792.31388796038","2849.97168096514","3023.64056160287","3210.91458199739","3411.01706389226","3629.43406797313","3848.94888286369","3910.05477345653","4158.38557167279","4451.23359773883","4624.56019248072","4817.19754594727","5064.55856407615","5377.88922857814","5743.42649712883","6145.29459499441","6516.17261998502","6899.21389176438",
"Not classified","INX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21658.4293321643","21949.8000011647","22529.4080502753","23020.6822348102","24249.9339826635","26450.3173425739","28260.2842080168","31027.3355996393","33367.2594295763","36465.5509928768","39385.2643411204","40825.0231467895","42522.5025888674","43071.4675857329","45070.0048028573","46598.1814658928","47646.8041761909","48746.6161102893","45658.7403067315","42927.429466297","43514.7604909509","44937.5569642338","44829.2686754068","45190.0219599775","48808.8822652943","60494.0477446508","62798.3330819299","66604.4285071108","70361.0488986252",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11364.2607968025","12480.8510419382","12594.1733068327","12524.1464836355","12158.3626177656","12263.4432724508","12721.4104196796","12612.3832791824","12718.7432540381","12663.4348576641","13237.2454314066","13174.5469132978","13956.2325807825","14988.5447012211","15456.2788721584","15763.8752333278","16366.1378656777","17506.9538320366","17360.0498778945","17341.5529567779","18138.6482389898","18400.9062905794","16827.022340846","16587.4977361131","17130.7320329716","16683.4316065827","18663.5367196606","19097.9667811982","",
"Iraq","IRQ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11554.7311981689","4045.03723319273","5213.81220267555","6595.11723308481","6644.52310828685","6579.96861622225","7082.37868986175","8323.60165065888","10882.4723009152","12409.9178141863","12211.9641770392","12126.7609074744","10962.2596829185","7129.88057959346","10711.6829449983","10930.3249134899","11809.9792226226","11774.0138576254","12529.7829722815","12690.5822913489","13154.0570864094","13693.9763684829","15032.5842030186","15556.9587927073","15094.5705043423","14964.0036540694","16512.9307743032","15829.588888285","15564.6279523418",
"Iceland","ISL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30066.3493367545","29653.4160969866","28295.1320598375","28376.7640655769","29147.0855207052","29023.1969094743","30187.0506362677","31015.3252877267","32862.2371317681","33779.9148800309","34950.4607335363","35833.5987031852","35757.0922365035","36315.7536610435","38893.3787996132","40705.8747920798","41848.4716978287","44624.2798957954","44674.65712484","41505.0848352344","40136.7371548952","40767.2364144887","41076.606123176","42371.9599617624","42774.8888514713","44222.826862679","46819.4337044874","47839.5190317436","48605.5770683943",
"Israel","ISR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20727.8646464327","21025.3883084167","21887.2777067148","22190.5686889262","23229.5219003872","24111.3301062714","24716.3226134147","25054.3440168884","25385.3140234977","25535.111366793","26788.9873181663","26180.481677227","25661.6900374221","25438.4164848096","26053.4231431936","26608.7444730943","27607.1700409329","28684.9872970493","28990.2472901177","28635.1112466773","29665.3153877937","30568.9589573774","30644.8523486874","31324.9236701338","31927.1609156763","32104.4191193521","32742.9202027499","33220.4496281841","33660.9872847233",
"Italy","ITA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31141.9028555525","31599.1206761956","31841.1091489015","31550.2719115402","32222.360688622","33152.0409902736","33569.0629900554","34167.0952615886","34709.2728108162","35244.7565357214","36535.8187670132","37162.42333617","37199.3523731905","37090.4052236178","37434.1000868702","37604.360624075","38243.8063277255","38612.0116543642","37954.1606640052","35710.4200015019","36201.1615672134","36347.3424784176","35227.6248251817","34219.8327781897","33945.8438783585","34292.5348236811","34735.1936740806","35373.1686897052","35739.0027770469",
"Jamaica","JAM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7301.07724643099","7593.3581945571","7673.53953913878","8316.6427505225","8349.4892477556","8462.49844541008","8370.52684424286","8194.10762933711","7926.25530383155","7936.88460357583","7940.19547531459","7986.81142231639","8091.44550720111","8336.73668425809","8398.80295755854","8427.51864132845","8626.49410743377","8706.33823544506","8593.29565116714","8179.58477644925","8018.40037994563","8112.12923009471","8016.28336203635","8009.9520042647","8018.99036432043","8047.090058249","8115.47675833182","8153.88668620562","8265.62097227044",
"Jordan","JOR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6285.05939671411","6068.50772393811","6808.00888087667","6743.71257713472","6744.78906574748","6883.47559015309","6813.335711521","6870.76868291753","6939.87741280927","7051.28559640558","7220.4337409273","7462.67914381551","7745.64424071993","7894.94035209882","8346.73690842211","8736.46158387111","9087.47344593587","9415.96106431731","9633.1175672697","9664.26551990683","9386.17904454746","9124.36553391176","8871.10052745088","8662.1650706166","8530.28272378504","8407.67967196157","8320.34608260813","8298.54589266162","8309.30375978814",
"Japan","JPN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30582.4279689061","31529.5755371053","31718.1342985297","31476.0747682099","31680.5379268254","32425.2299540043","33345.8768289587","33624.4805638555","33154.8445767021","33010.9809171096","33871.858216914","33927.643634745","33888.7834810872","34333.1336749166","35078.261989854","35658.1486655825","36141.5852354162","36697.2408992343","36278.3694728356","34317.670824811","35749.7566788784","35774.6967129559","36367.5970553161","37148.6027499704","37337.3174057788","37834.053405521","38108.4056927427","38907.3681373532","39293.5003692264",
"Kazakhstan","KAZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13050.4865029932","11542.5625044052","10938.3901901759","9998.15435324981","8866.09227661408","8282.94719015229","8451.39881646401","8731.95012499494","8715.1845137137","9036.15610168548","9951.56390551725","11314.2507721055","12422.5348398417","13532.2311999936","14728.6164132949","16014.3078565668","17541.3257706717","18885.2432360456","19272.2140102936","18995.894852134","20096.5597617046","21276.9340240625","21986.3189159221","22972.4310315582","23587.3375151419","23524.0604446748","23447.0157043488","24078.5451597381","24738.3628320241",
"Kenya","KEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2348.09462351218","2304.44126351214","2213.4117887549","2152.37858204209","2142.30079016239","2170.82398963387","2195.90789849934","2144.36616043659","2153.79477210205","2143.34549272163","2097.79568949405","2118.50144639681","2073.08691319144","2076.83638503599","2124.25426644086","2188.93806478149","2267.21895637948","2356.39044729596","2297.40119974035","2308.97677835843","2435.83373551697","2515.92747137232","2561.61018039684","2642.10123471678","2713.30027092938","2797.86358364244","2891.48715404093","2961.46173810708","3076.84481792643",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3474.66796869711","3149.93488616251","2681.33278066787","2266.16440368427","1811.64344792363","1696.36351535251","1789.85396596512","1938.83580964188","1949.83293080948","1991.30156576925","2074.50528735026","2164.26829541867","2144.1212497445","2270.92467714174","2401.26500386894","2370.16604504651","2417.57947078108","2599.20601763553","2790.93490017638","2837.03141885562","2790.17066394311","2920.6032099095","2866.62622065277","3116.61390967701","3176.90280430129","3233.53256740346","3304.56268562358","3393.6179895888","3446.99394041558",
"Cambodia","KHM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1637.61319161292","1031.66142452653","1097.84247257518","1127.99686729723","1140.4124469576","1162.73316392607","1278.93731717845","1384.62730948334","1457.73321305255","1525.07613888533","1626.6812523053","1765.99979946615","1968.82338524648","2147.81942367899","2332.16941111233","2451.69086995636","2417.29366897444","2522.31478784906","2658.06255249593","2806.32564560971","2963.47911908321","3123.55981881129","3290.14654193512","3466.78569025859","3653.64149490717","3870.29840220303",
"Kiribati","KIR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1943.91866619662","1909.83704381256","1898.91488517309","1891.39454246219","1900.06452225772","1874.32223307772","1877.58468836333","1878.31172646893","1967.88284599653","1904.5405153987","1989.43085716609","1926.9984376866","1966.62873907827","1971.53499956518","1903.75174149157","1958.50178794512","1915.6645688759","1910.42188508698","1828.15616878107","1803.22900526077","1751.90605299884","1749.23346125585","1803.40534626945","1852.93681283553","1814.75899490105","1975.79500821365","2047.72375591352","2025.04294485784","2035.44972759998",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15481.0927679171","15147.3424724862","15670.5480744574","16558.2725570996","17234.1105200655","17964.5702475191","18834.7349672012","19942.0058119279","19676.5257124144","20126.9796654401","21989.7063489969","22929.7999427127","23201.6475523358","22117.9991022821","22728.3538095457","24648.3197258273","25109.1956509998","24865.7563484646","26255.352382751","25154.8189126389","24575.1710981188","24795.5388173779","24415.7002016391","25523.0975442563","26832.4960681414","27178.8578191632","27581.4123082745","27679.0842560526","28294.5713775399",
"Korea, Rep.","KOR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11632.5985558147","12710.5997442147","13356.0292258218","14126.2535194184","15272.297435483","16566.4157034687","17655.5314536141","18526.581379357","17386.9868151211","19216.1414689039","20756.7798971433","21530.2633630352","22997.1871439252","23549.3664532734","24605.5348610405","25516.8241870414","26697.0326128912","28013.7044173449","28588.3721177634","28642.8379022063","30352.1048190303","31228.5106952266","31776.8970259682","32548.7155154884","33425.6895931418","34177.6544703221","35020.4115062331","35938.3742161469","36776.5192834919",
"Kuwait","KWT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81256.7598703882","80695.4415871747","78658.9399558776","76157.461147305","70176.2726446902","70112.2480116147","68670.5390103131","69614.7509347192","80741.4764064877","87851.4631133587","93734.0759270378","96389.7368338461","96846.8680568096","93569.0269319933","81861.3793331282","75359.9634891134","78021.6716759992","78700.4585684905","75597.2929355264","72588.4860071985","70265.2366315181","70104.565026411","66008.5846098412","65515.3657009158",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9846.18423724054","10026.1399627278","10106.3895278974","10320.2744614494","10625.9942648408","10527.918475902","10730.1705783909","11110.1986250482","11189.2452225747","11023.2945958988","11256.3855777235","11149.2435747605","11002.887139956","11044.4359530179","11557.039723442","11894.046969675","12373.6704945786","12901.025232374","13244.4971080907","12811.1478662994","13439.3602769888","13887.0308645758","14106.3053443865","14340.4379961413","14360.0796004946","14274.7169049893","14126.4491300793","14250.1246952014","14324.5363928188",
"Lao PDR","LAO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1708.03422631986","1732.29564818565","1779.39667033021","1835.81917181078","1937.01003262916","2025.87792125722","2120.42390932206","2221.66495533365","2267.47914722301","2390.97603454727","2487.64100731809","2588.95052793936","2700.41948313488","2821.42146581958","2955.4504008821","3116.27116007188","3330.21452168643","3523.61077997796","3735.44536848042","3949.0518398672","4216.8303435899","4485.18112656039","4772.26685973673","5079.03423236477","5384.60572080263","5689.15496281865","5995.60515615222","6307.62808212764","6614.4882394434",
"Lebanon","LBN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5583.54068857807","8005.55399855664","8853.58095450309","9293.166861125","9582.26890185167","9838.78646579753","10699.659875052","10671.385139671","10957.4515975112","10742.0939004538","10617.0786938319","10615.288252841","10476.7377224969","10306.7413117181","10521.4562768735","10512.9462382743","10554.8154481136","11522.3571128934","12594.9186500507","13722.2135327805","14405.9606020753","13841.5350103708","13354.7641418248","12833.3614974067","12349.0359857229","11887.2672667924","11756.9733208141","11647.0180912718","11607.1758201045",
"Liberia","LBR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1317.87130328337","1307.92754930327","1325.37743381108","910.09563701908","916.487109763284","940.163230617014","981.892433144395","1034.2924575239","1063.36970063414","1076.10561978005","1101.48419081554","1154.40937039294","1211.05461973314","1281.5496524534","1257.62544088118","1225.92630469558","1176.18804507441","1175.63540994935","1161.17791634895",
"Libya","LBY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21463.5367973425","21912.7963120459","21188.9377090634","20652.4859971805","22969.1188819091","23617.3897342214","26017.8847514014","27293.7639816988","28600.4293737634","28956.3933830752","28375.2402506169","29493.8573886583","11096.1563633459","24609.004823378","21145.7528009344","15965.4917465213","14423.0386965157","13860.3700053907","17321.461210424","18405.5040314043",
"St. Lucia","LCA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9632.81595888361","9532.59731016195","10162.6061267325","10104.3374241345","10147.4115769389","10199.1867177334","10358.7460276639","10145.1297092812","10634.3564342709","10779.3030173805","10665.2408275801","10207.3280647696","10171.8335447217","10530.4392306707","11205.9587827522","11050.6457101938","11595.898147784","11676.2606442673","12086.3799239096","11757.7980866788","11667.2423211692","12049.2093550579","11936.4748838615","11641.1105393684","11590.5330285192","11568.2649189651","11958.3528183183","12333.6630222489","12343.6612737568",
"Latin America & Caribbean","LCN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9949.48755872303","10142.6830278127","10260.9983490798","10487.6945988515","10800.8225616861","10738.6063570125","10958.9203018157","11360.826419908","11465.9399543358","11313.9311007733","11558.8780220769","11474.9890297294","11341.7512018893","11400.1549805473","11943.0954189151","12290.7339887215","12782.8433744472","13314.6168495784","13661.5292247251","13225.7659526946","13856.8018186806","14320.9935049787","14566.3653236991","14817.2518297028","14843.9066160778","14775.4388729532","14636.803516816","14755.5118409359","14842.6334073404",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1371.23404009009","1359.8372297354","1337.73517800845","1309.27112401066","1289.43898893701","1327.90324242075","1369.75987605994","1399.50942840313","1420.28925584851","1447.23159323282","1478.09966551764","1521.16839580819","1557.63592636444","1603.52924551951","1671.36148419726","1763.5402647066","1854.69373442889","1959.92801545359","2049.1885407471","2102.79232748727","2187.16247261909","2218.38046011229","2275.24039608157","2354.80273822103","2428.65298736116","2471.73493933609","2513.51923062463","2584.39532348567","2644.61424642193",
"Low income","LIC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1428.07830045722","1393.25940730793","1315.83087755138","1280.8673207387","1254.1496861808","1270.64289867886","1299.21356177548","1312.13436261755","1320.14680857685","1332.41763085637","1338.95054015004","1369.10837535882","1377.8921096723","1401.11434367275","1446.30198585803","1499.99653438895","1540.80823637268","1595.09882251603","1645.35231119563","1687.26646869381","1759.47081085107","1768.49657664138","1786.25138616132","1850.83807425787","1908.61748003556","1908.30277048673","1916.88404630891","1962.65082027707","2006.06428594441",
"Liechtenstein","LIE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3613.16006708598","3734.11447805658","3854.21673217039","4076.94640112359","4264.88599888322","4462.84813946005","4601.06589066959","4868.31979521956","5071.32827023095","5261.45415535132","5543.18980925728","5418.81811326157","5589.10397904104","5871.35194346431","6138.96155115842","6469.47070538766","6912.17243647481","7327.6365433173","7708.49468386562","7925.95417566246","8502.88946500842","9155.65879207134","9980.02270677105","10238.7122615563","10646.802268597","11077.5973945364","11447.4152021947","11705.8437834093","11955.4997097489",
"Lower middle income","LMC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2805.2960863734","2786.35465119335","2817.76579587494","2816.09147507587","2847.6750243692","2936.26484250016","3054.41163497437","3112.94435412551","3086.45921233711","3181.09551875476","3262.54519649026","3348.85733825064","3438.71018529817","3590.82842136902","3779.54479565324","3967.04990484117","4178.25851030852","4401.65992977725","4526.38088512273","4685.37898287254","4928.59222514448","5093.03165822568","5273.85807119616","5488.48799262809","5719.76066860924","5966.28990392087","6230.45433920432","6499.65190524822","6781.9331671671",
"Low & middle income","LMY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4285.4807010578","4245.18192471597","4209.0101528424","4244.82720583246","4270.29773188639","4360.582249522","4509.10824199479","4646.14160373336","4669.52735076049","4776.45674578446","4970.70948682752","5084.74296299981","5243.80201796377","5472.03723989577","5816.37969207425","6146.81496437111","6550.1607353302","7012.11085432462","7303.85265461641","7413.47520475046","7858.08425479821","8207.05609698776","8523.60066342151","8855.74810368954","9158.67179625369","9431.7335728507","9761.46713067632","10131.1296635838","10500.1922525943",
"Lesotho","LSO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1298.55874169747","1358.1020914332","1420.18331928932","1437.7992935407","1491.77837145776","1510.62089650628","1565.73558897335","1595.87649552721","1596.50744255935","1586.46366033555","1637.34981948623","1693.21984399415","1710.44244008853","1798.60797903514","1840.36096310073","1913.52343008782","2000.65633800703","2100.5320063025","2241.86450640416","2286.70660191284","2418.9320256919","2575.28083807812","2714.5710988369","2746.18303202382","2811.23673468621","2867.14816468684","2935.51199544893","2845.88952154939","2864.91493422653",
